2026-06-18 10:25:56,022 [INFO] Application started.
2026-06-18 10:25:59,303 [ERROR] AI Extract tab failed to load: No module named 'maafushivaru_hub'
2026-06-18 10:26:54,273 [INFO] Settings saved.
2026-06-18 10:26:58,697 [INFO] Settings saved.
2026-06-18 13:36:18,641 [INFO] Application started.
2026-06-18 13:36:22,345 [ERROR] AI Extract tab failed to load: No module named 'maafushivaru_hub'
2026-06-18 13:37:07,867 [INFO] [AI-LOG] Starting AI/OCR connection test...
2026-06-18 13:37:07,982 [INFO] [AI-LOG] Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:07,983 [INFO] [AI-MATCHER] Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:07,983 [INFO] [OCR.SPACE] Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:07,983 [INFO] [AI-LOG] Connection test result: offline | OCR.space: OCR.space connection failed: Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:12,387 [INFO] [AI-LOG] Starting AI/OCR connection test...
2026-06-18 13:37:12,397 [INFO] [AI-LOG] Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:12,397 [INFO] [AI-MATCHER] Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:12,397 [INFO] [OCR.SPACE] Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:12,397 [INFO] [AI-LOG] Connection test result: offline | OCR.space: OCR.space connection failed: Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:13,139 [INFO] [AI-LOG] Starting AI/OCR connection test...
2026-06-18 13:37:13,149 [INFO] [AI-LOG] Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:13,149 [INFO] [AI-MATCHER] Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:13,149 [INFO] [OCR.SPACE] Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:13,150 [INFO] [AI-LOG] Connection test result: offline | OCR.space: OCR.space connection failed: Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:27,211 [INFO] [AI-LOG] AI log cleared by user.
2026-06-18 13:37:58,227 [INFO] [AI-LOG] Starting AI/OCR connection test...
2026-06-18 13:37:58,238 [INFO] [AI-LOG] Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:58,238 [INFO] [AI-MATCHER] Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:58,238 [INFO] [OCR.SPACE] Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:37:58,238 [INFO] [AI-LOG] Connection test result: offline | OCR.space: OCR.space connection failed: Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:48:03,665 [INFO] Application started.
2026-06-18 13:48:05,995 [ERROR] AI Extract tab failed to load: No module named 'maafushivaru_hub'
2026-06-18 13:48:16,419 [INFO] [AI-LOG] Starting AI/OCR connection test...
2026-06-18 13:48:16,555 [INFO] [AI-LOG] Connection test result: offline | OCR.space: OCR.space connection failed: Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:48:34,659 [INFO] [AI-LOG] AI log cleared by user.
2026-06-18 13:48:48,134 [INFO] Settings saved.
2026-06-18 13:48:48,134 [INFO] AI matching: ON
2026-06-18 13:48:50,747 [INFO] [AI-LOG] Starting AI/OCR connection test...
2026-06-18 13:48:50,757 [INFO] [AI-LOG] Connection test result: offline | OCR.space: OCR.space connection failed: Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:48:52,315 [INFO] [AI-LOG] Starting AI/OCR connection test...
2026-06-18 13:48:52,325 [INFO] [AI-LOG] Connection test result: offline | OCR.space: OCR.space connection failed: Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:48:55,683 [INFO] [AI-LOG] AI log cleared by user.
2026-06-18 13:48:58,835 [INFO] [AI-LOG] Starting AI/OCR connection test...
2026-06-18 13:48:58,841 [INFO] [AI-LOG] Connection test result: offline | OCR.space: OCR.space connection failed: Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:49:03,147 [INFO] [AI-LOG] Starting AI/OCR connection test...
2026-06-18 13:49:03,160 [INFO] [AI-LOG] Connection test result: offline | OCR.space: OCR.space connection failed: Network error: unknown url type: [api.ocr.space](https
2026-06-18 13:49:07,230 [INFO] Settings saved.
2026-06-18 13:49:18,150 [INFO] Settings saved.
2026-06-18 13:49:18,150 [INFO] AI matching: OFF
2026-06-18 17:24:48,886 [INFO] Application started.
2026-06-18 17:24:52,962 [ERROR] AI Extract tab failed to load: No module named 'maafushivaru_hub'
2026-06-18 17:25:09,819 [INFO] Settings saved.
2026-06-18 17:25:11,162 [INFO] Settings saved.
2026-06-18 17:25:11,162 [INFO] AI matching: ON
2026-06-18 17:25:15,519 [INFO] [AI-LOG] Starting AI/OCR connection test...
2026-06-18 17:25:15,604 [INFO] [AI-LOG] Connection test result: offline | OCR.space: OCR.space connection failed: Network error: unknown url type: [api.ocr.space](https
2026-06-18 17:35:17,689 [INFO] Application started.
2026-06-18 17:35:19,941 [ERROR] AI Extract tab failed to load: No module named 'maafushivaru_hub'
Traceback (most recent call last):
  File "C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\maafmorev4.py", line 2142, in _build_layout
    from aiextracttab import add_ai_extract_tab
  File "C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\aiextracttab.py", line 23, in <module>
    from maafushivaru_hub import (
    ...<8 lines>...
    )
ModuleNotFoundError: No module named 'maafushivaru_hub'
2026-06-18 17:36:06,156 [INFO] Application started.
2026-06-18 17:36:08,047 [ERROR] AI Extract tab failed to load: No module named 'maafushivaru_hub'
Traceback (most recent call last):
